question,cnt_non_nan,pct_non_nan,cnt_non_standard,pct_non_standard,cnt_nan,pct_nan,cnt_0_NO,pct_0_NO,cnt_1,pct_1,cnt_2_SI,pct_2_SI,cnt_3_AV/A,pct_3_AV/A,cnt_4,pct_4,cnt_5,pct_5,cnt_6,pct_6,cnt_7_NR,pct_7_NR,cnt_8_NA,pct_8_NA,cnt_9_NS,pct_9_NS,cnt_10,pct_10,cnt_11,pct_11,cnt_12,pct_12,cnt_13,pct_13,cnt_14,pct_14,cnt_15,pct_15,cnt_16,pct_16,cnt_17,pct_17,cnt_18,pct_18,cnt_55,pct_55,cnt_66,pct_66,cnt_77_NR,pct_77_NR,cnt_88_NA,pct_88_NA,cnt_99_NS,pct_99_NS
pad033a,301,19.319640564826702,0,0.0,1257,80.6803594351733,301,19.319640564826702,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad033b,301,19.319640564826702,0,0.0,1257,80.6803594351733,45,2.8883183568677793,0,0.0,256,16.43132220795892,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad033c,301,19.319640564826702,0,0.0,1257,80.6803594351733,221,14.184852374839538,0,0.0,80,5.134788189987163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad033d,80,5.134788189987163,0,0.0,1478,94.86521181001284,26,1.6688061617458279,0,0.0,54,3.465982028241335,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad033e,80,5.134788189987163,0,0.0,1478,94.86521181001284,18,1.1553273427471118,0,0.0,62,3.979460847240052,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad033f,80,5.134788189987163,0,0.0,1478,94.86521181001284,23,1.4762516046213094,0,0.0,57,3.6585365853658534,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad034y,473,30.359435173299104,360,23.106546854942234,1085,69.6405648267009,0,0.0,11,0.7060333761232349,21,1.3478818998716302,43,2.7599486521181,41,2.631578947368421,40,2.5673940949935816,23,1.4762516046213094,18,1.1553273427471118,15,0.9627727856225932,13,0.8344030808729139,15,0.9627727856225932,7,0.4492939666238768,13,0.8344030808729139,13,0.8344030808729139,11,0.7060333761232349,10,0.6418485237483954,3,0.19255455712451863,3,0.19255455712451863,0,0.0,0,0.0,170,10.911424903722722,0,0.0,0,0.0,3,0.19255455712451863
pad034z,3,0.19255455712451863,2,0.12836970474967907,1555,99.80744544287549,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06418485237483953,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06418485237483953,0,0.0,0,0.0,0,0.0,1,0.06418485237483953
pad034a,67,4.3003851091142495,0,0.0,1491,95.69961489088575,23,1.4762516046213094,0,0.0,44,2.8241335044929397,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad034b,428,27.471116816431323,0,0.0,1130,72.52888318356868,337,21.630295250320923,0,0.0,91,5.840821566110398,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad034c,91,5.840821566110398,0,0.0,1467,94.15917843388961,40,2.5673940949935816,0,0.0,51,3.2734274711168165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad034dy,51,3.2734274711168165,38,2.4390243902439024,1507,96.72657252888318,0,0.0,0,0.0,1,0.06418485237483953,0,0.0,2,0.12836970474967907,1,0.06418485237483953,9,0.5776636713735559,1,0.06418485237483953,2,0.12836970474967907,7,0.4492939666238768,3,0.19255455712451863,4,0.25673940949935814,2,0.12836970474967907,3,0.19255455712451863,2,0.12836970474967907,4,0.25673940949935814,5,0.3209242618741977,2,0.12836970474967907,0,0.0,0,0.0,1,0.06418485237483953,0,0.0,2,0.12836970474967907,0,0.0
pad034dz,0,0.0,0,0.0,1558,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad034e,15,0.9627727856225932,0,0.0,1543,99.03722721437741,4,0.25673940949935814,0,0.0,11,0.7060333761232349,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad035y,428,27.471116816431323,259,16.62387676508344,1130,72.52888318356868,5,0.3209242618741977,4,0.25673940949935814,18,1.1553273427471118,35,2.246469833119384,31,1.989730423620026,47,3.0166880616174585,44,2.8241335044929397,27,1.7329910141206675,19,1.2195121951219512,24,1.540436456996149,20,1.2836970474967908,10,0.6418485237483954,17,1.0911424903722722,15,0.9627727856225932,8,0.5134788189987163,11,0.7060333761232349,7,0.4492939666238768,5,0.3209242618741977,1,0.06418485237483953,0,0.0,39,2.503209242618742,1,0.06418485237483953,25,1.6046213093709885,15,0.9627727856225932
pad035z,13,0.8344030808729139,3,0.19255455712451863,1545,99.16559691912708,0,0.0,1,0.06418485237483953,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.12836970474967907,0,0.0,0,0.0,0,0.0,10,0.6418485237483954
pad036,440,28.241335044929393,14,0.8985879332477535,1118,71.7586649550706,306,19.6405648267009,14,0.8985879332477535,120,7.702182284980745,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad037,473,30.359435173299104,77,4.942233632862644,1085,69.6405648267009,207,13.286264441591783,77,4.942233632862644,189,12.130937098844672,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad037a,266,17.073170731707318,42,2.6957637997432604,1292,82.92682926829268,0,0.0,42,2.6957637997432604,150,9.62772785622593,74,4.7496790757381255,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad038,473,30.359435173299104,24,1.540436456996149,1085,69.6405648267009,399,25.609756097560975,24,1.540436456996149,50,3.209242618741977,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad038a,74,4.7496790757381255,12,0.7702182284980745,1484,95.25032092426187,0,0.0,12,0.7702182284980745,47,3.0166880616174585,15,0.9627727856225932,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad039,473,30.359435173299104,15,0.9627727856225932,1085,69.6405648267009,415,26.63671373555841,15,0.9627727856225932,43,2.7599486521181,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad039a,58,3.7227214377406934,9,0.5776636713735559,1500,96.27727856225931,0,0.0,9,0.5776636713735559,41,2.631578947368421,8,0.5134788189987163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad040,457,29.33247753530167,23,1.4762516046213094,1101,70.66752246469832,309,19.83311938382542,23,1.4762516046213094,125,8.023106546854942,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad040a,148,9.499358151476251,79,5.070603337612323,1410,90.50064184852374,0,0.0,79,5.070603337612323,45,2.8883183568677793,24,1.540436456996149,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad041,457,29.33247753530167,50,3.209242618741977,1101,70.66752246469832,269,17.265725288831835,50,3.209242618741977,136,8.729139922978177,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.12836970474967907,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad041a,186,11.938382541720154,30,1.9255455712451863,1372,88.06161745827985,0,0.0,30,1.9255455712451863,101,6.482670089858793,55,3.530166880616174,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad042,473,30.359435173299104,26,1.6688061617458279,1085,69.6405648267009,404,25.930680359435172,26,1.6688061617458279,42,2.6957637997432604,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06418485237483953,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad042a,68,4.364569961489089,38,2.4390243902439024,1490,95.63543003851092,0,0.0,38,2.4390243902439024,23,1.4762516046213094,7,0.4492939666238768,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad043,473,30.359435173299104,0,0.0,1085,69.6405648267009,377,24.197689345314505,0,0.0,91,5.840821566110398,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.3209242618741977,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad043ay,91,5.840821566110398,62,3.979460847240052,1467,94.15917843388961,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22,1.4120667522464698,12,0.7702182284980745,12,0.7702182284980745,9,0.5776636713735559,7,0.4492939666238768,4,0.25673940949935814,4,0.25673940949935814,4,0.25673940949935814,5,0.3209242618741977,5,0.3209242618741977,3,0.19255455712451863,1,0.06418485237483953,2,0.12836970474967907,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06418485237483953
pad043az,1,0.06418485237483953,1,0.06418485237483953,1557,99.93581514762516,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06418485237483953,0,0.0,0,0.0,0,0.0,0,0.0
pad044,1556,99.87163029525033,0,0.0,2,0.12836970474967907,1484,95.25032092426187,0,0.0,70,4.492939666238768,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.12836970474967907,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad044a,70,4.492939666238768,0,0.0,1488,95.50706033376123,70,4.492939666238768,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad044b,70,4.492939666238768,0,0.0,1488,95.50706033376123,30,1.9255455712451863,0,0.0,40,2.5673940949935816,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad044c,70,4.492939666238768,0,0.0,1488,95.50706033376123,34,2.1822849807445444,0,0.0,36,2.3106546854942236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad045,621,39.858793324775355,0,0.0,937,60.141206675224645,541,34.724005134788186,0,0.0,80,5.134788189987163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad045a,541,34.724005134788186,0,0.0,1017,65.2759948652118,526,33.761232349165596,0,0.0,15,0.9627727856225932,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad046,95,6.097560975609756,0,0.0,1463,93.90243902439023,95,6.097560975609756,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pad046a,80,5.134788189987163,0,0.0,1478,94.86521181001284,80,5.134788189987163,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
