question,cnt_non_nan,pct_non_nan,cnt_non_standard,pct_non_standard,cnt_nan,pct_nan,cnt_0_NO,pct_0_NO,cnt_1,pct_1,cnt_2_SI,pct_2_SI,cnt_3_AV/A,pct_3_AV/A,cnt_4,pct_4,cnt_5,pct_5,cnt_6,pct_6,cnt_7_NR,pct_7_NR,cnt_8_NA,pct_8_NA,cnt_9_NS,pct_9_NS,cnt_10,pct_10,cnt_11,pct_11,cnt_12,pct_12,cnt_13,pct_13,cnt_14,pct_14,cnt_15,pct_15,cnt_16,pct_16,cnt_17,pct_17,cnt_18,pct_18,cnt_66,pct_66,cnt_88_NA,pct_88_NA,cnt_99_NS,pct_99_NS
pod001,1556,99.87163029525033,0,0.0,2,0.12836970474967907,969,62.19512195121951,0,0.0,585,37.548138639281134,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.12836970474967907,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod001a,585,37.548138639281134,0,0.0,973,62.45186136071887,294,18.870346598202826,0,0.0,291,18.677792041078305,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod001b,291,18.677792041078305,0,0.0,1267,81.3222079589217,135,8.664955070603337,0,0.0,155,9.948652118100128,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06418485237483953,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod001c,291,18.677792041078305,159,10.205391527599486,1267,81.3222079589217,1,0.06418485237483953,159,10.205391527599486,88,5.648267008985879,42,2.6957637997432604,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.06418485237483953,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod001d,291,18.677792041078305,0,0.0,1267,81.3222079589217,113,7.2528883183568675,0,0.0,178,11.424903722721439,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod002,1556,99.87163029525033,0,0.0,2,0.12836970474967907,685,43.966623876765084,0,0.0,868,55.71245186136073,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.19255455712451863,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod002a,868,55.71245186136073,0,0.0,690,44.28754813863928,398,25.54557124518614,0,0.0,470,30.166880616174584,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod002b,470,30.166880616174584,0,0.0,1088,69.83311938382542,205,13.157894736842104,0,0.0,265,17.008985879332478,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod002c,470,30.166880616174584,248,15.917843388960208,1088,69.83311938382542,0,0.0,248,15.917843388960208,146,9.370988446726573,76,4.878048780487805,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod002d,470,30.166880616174584,0,0.0,1088,69.83311938382542,120,7.702182284980745,0,0.0,350,22.464698331193837,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod003,1556,99.87163029525033,0,0.0,2,0.12836970474967907,1097,70.41078305519898,0,0.0,457,29.33247753530167,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.12836970474967907,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod003a,457,29.33247753530167,0,0.0,1101,70.66752246469832,209,13.414634146341465,0,0.0,248,15.917843388960208,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod003b,248,15.917843388960208,0,0.0,1310,84.08215661103979,113,7.2528883183568675,0,0.0,135,8.664955070603337,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod003c,248,15.917843388960208,86,5.5198973042362,1310,84.08215661103979,62,3.979460847240052,86,5.5198973042362,55,3.530166880616174,45,2.8883183568677793,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod003d,248,15.917843388960208,0,0.0,1310,84.08215661103979,79,5.070603337612323,0,0.0,169,10.847240051347882,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod004,1556,99.87163029525033,0,0.0,2,0.12836970474967907,935,60.01283697047497,0,0.0,619,39.730423620025675,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.12836970474967907,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod004a,619,39.730423620025675,0,0.0,939,60.269576379974325,242,15.532734274711169,0,0.0,377,24.197689345314505,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod004b,377,24.197689345314505,0,0.0,1181,75.80231065468548,166,10.654685494223363,0,0.0,211,13.543003851091143,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod004c,377,24.197689345314505,131,8.408215661103979,1181,75.80231065468548,78,5.006418485237484,131,8.408215661103979,98,6.290115532734275,70,4.492939666238768,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod004d,377,24.197689345314505,0,0.0,1181,75.80231065468548,96,6.161745827984596,0,0.0,281,18.035943517329912,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod005,1556,99.87163029525033,0,0.0,2,0.12836970474967907,1183,75.93068035943517,0,0.0,371,23.812580231065468,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.12836970474967907,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod005a,274,17.58664955070603,0,0.0,1284,82.41335044929397,163,10.462130937098845,0,0.0,111,7.124518613607189,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod005b,111,7.124518613607189,0,0.0,1447,92.8754813863928,76,4.878048780487805,0,0.0,35,2.246469833119384,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod005c,295,18.934531450577662,0,0.0,1263,81.06546854942233,116,7.445442875481387,0,0.0,179,11.489088575096277,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod005d,179,11.489088575096277,0,0.0,1379,88.51091142490372,82,5.263157894736842,0,0.0,97,6.225930680359435,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod005e,179,11.489088575096277,84,5.391527599486521,1379,88.51091142490372,0,0.0,84,5.391527599486521,62,3.979460847240052,33,2.1181001283697047,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod005f,179,11.489088575096277,0,0.0,1379,88.51091142490372,42,2.6957637997432604,0,0.0,137,8.793324775353016,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod006,1556,99.87163029525033,0,0.0,2,0.12836970474967907,1160,74.45442875481386,0,0.0,394,25.288831835686775,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.12836970474967907,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod006a,281,18.035943517329912,0,0.0,1277,81.96405648267009,125,8.023106546854942,0,0.0,156,10.012836970474968,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod006b,156,10.012836970474968,0,0.0,1402,89.98716302952504,111,7.124518613607189,0,0.0,45,2.8883183568677793,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod006c,283,18.16431322207959,0,0.0,1275,81.83568677792042,157,10.077021822849808,0,0.0,126,8.087291399229782,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod006d,126,8.087291399229782,0,0.0,1432,91.91270860077022,49,3.1450577663671373,0,0.0,77,4.942233632862644,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod006e,126,8.087291399229782,77,4.942233632862644,1432,91.91270860077022,0,0.0,77,4.942233632862644,38,2.4390243902439024,11,0.7060333761232349,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
pod006f,126,8.087291399229782,0,0.0,1432,91.91270860077022,44,2.8241335044929397,0,0.0,82,5.263157894736842,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
