id,lca_k2_prob_class0,lca_k2_prob_class1,lca_k3_prob_class0,lca_k3_prob_class1,lca_k3_prob_class2,lca_k4_prob_class0,lca_k4_prob_class1,lca_k4_prob_class2,lca_k4_prob_class3,lca_k5_prob_class0,lca_k5_prob_class1,lca_k5_prob_class2,lca_k5_prob_class3,lca_k5_prob_class4,lca_k6_prob_class0,lca_k6_prob_class1,lca_k6_prob_class2,lca_k6_prob_class3,lca_k6_prob_class4,lca_k6_prob_class5
130,1.1394798656668942e-08,0.9999999886051967,0.4437789759137513,2.7460049097828356e-24,0.5562210240862496,9.345765948837543e-24,0.0,0.2681100734488445,0.7318899265511587,0.0027878860721949027,0.2749361660169643,0.0,2.6940564303155153e-15,0.7222759479108447,1.518493833626113e-24,0.044442793475253074,0.0007326745448414018,0.954811667923392,1.2864056514460982e-05,0.0
136,4.195783414587715e-10,0.9999999995804245,0.9968947705897463,5.9708304602113805e-19,0.0031052294102601762,4.9997458441858106e-18,0.0,0.9962323549875608,0.003767645012439619,8.303665152539694e-05,0.004423323017953719,0.0,1.6682223242669824e-28,0.995493640330514,2.0295490348681506e-29,0.007718332848100881,0.862424813916431,0.12971865623263773,0.0001381970028288655,0.0
138,0.7507771025376696,0.24922289746233459,1.567217813036124e-07,4.207543488840161e-09,0.9999998390706738,1.1920127221379139e-08,0.0,7.844482757065881e-08,0.9999999096350477,0.9996386900609482,0.0003612667304652228,0.0,4.137407740752258e-08,1.8345087038466894e-09,1.3140170059817976e-08,0.0003049259484957078,1.8214308948624824e-11,6.2736322755234645e-06,0.9996887872608462,0.0
140,0.9999999999973426,2.65610815050189e-12,6.59396913471082e-18,0.9999787921880048,2.1207811992358584e-05,0.9999931741263287,0.0,2.230147500194998e-18,6.825873670691172e-06,3.1158321756340867e-09,0.0003155850755377728,0.0,0.9996844118086282,1.0087804045360761e-19,0.9996516408747166,0.00034818301684161595,2.0725263817278967e-19,4.332846333909309e-18,1.7610843827788616e-07,0.0
141,2.195689379500967e-19,1.0,0.9999999985984829,3.2133894731243606e-42,1.4015160408403999e-09,2.8891122344417536e-41,0.0,0.9999999975914733,2.4085198322634107e-09,5.103717461428246e-12,1.2428128012505024e-11,0.0,9.982784951697153e-35,0.9999999999824638,3.5213285449570046e-41,2.428950587759107e-10,0.29678686914570446,0.7032131306110093,3.9062320940352323e-13,0.0
142,3.3088042626815305e-23,1.0,0.9999999983790815,1.436791704108178e-51,1.6209147260105252e-09,1.1480023249956182e-50,0.0,0.9999999975831315,2.416864438748092e-09,1.4116184500496175e-19,9.520233701360118e-09,0.0,3.3107523490913304e-38,0.9999999904797647,1.328188823261679e-54,6.259471421418165e-11,0.9999999999374012,1.5600642717978686e-15,3.442561536010542e-22,0.0
144,0.9999999844916446,1.5508352463545003e-08,2.900609245206068e-11,0.5735666917574349,0.4264333082135623,0.8184481832336038,0.0,1.2683351166757547e-11,0.18155181675371618,4.0325958012030116e-05,0.1711783850033894,0.0,0.8287812890382947,3.071413989402083e-13,0.572134783265581,0.42556033110826247,8.722867023337993e-14,9.10655719592728e-12,0.00230488561696167,0.0
146,0.0006459034762640327,0.9993540965237339,0.0007770001901728597,1.4402321742786853e-10,0.9992229996658074,6.702237212029819e-10,0.0,0.0005858003807372545,0.9994141989490405,0.03237139848481208,0.9673361174351894,0.0,3.063788079302509e-10,0.0002924837736203454,3.364226475721962e-11,0.9954352192802405,5.349440215154451e-06,0.002121766849073064,0.002437664396826787,0.0
153,5.015333947984261e-08,0.999999949846662,0.00393697431488,4.972898201817748e-16,0.9960630256851184,1.5334373861037298e-15,0.0,0.0016044806346085941,0.9983955193653881,0.9999999948278031,9.683661435400103e-12,0.0,1.1286680701666354e-17,5.162515499630737e-09,1.244293336546998e-18,2.7571481452673705e-11,6.284605369920031e-13,0.009736314099657854,0.9902636858721398,0.0
154,0.039402643441588836,0.9605973565584106,1.21127111628569e-06,1.461034418967316e-10,0.9999987885827811,3.1893658294057404e-10,0.0,6.193893620520899e-07,0.9999993802917049,0.9999998748925811,1.2451704883874324e-07,0.0,7.00916326800079e-11,5.202775745566464e-10,5.885659309156947e-12,3.675063061343412e-08,3.472737180905134e-14,2.6594994553710842e-06,0.9999973037439926,0.0
156,1.0,4.674490589552992e-19,2.1581489402801127e-29,0.9999999999669171,3.308312860486523e-11,0.999999999983249,0.0,1.0775630787774063e-29,1.6749633791809712e-11,1.3055126151710305e-15,3.4646008336479244e-11,0.0,0.9999999999653539,4.137990690374585e-32,0.9999999999743885,2.4878779021381037e-11,1.041726710040485e-32,8.272091674628634e-30,7.320562157936633e-13,0.0
157,0.3463854993198465,0.6536145006801569,9.287895614306122e-07,7.2348585979299536e-09,0.9999990639755769,2.8845448115402897e-08,0.0,5.57750453809589e-07,0.999999413404099,0.9964814770712546,0.0035177450547132557,0.0,7.139458019938786e-07,6.392822908787723e-08,3.496965249701596e-08,0.003218991002295761,1.8144782304214414e-11,4.53192114330422e-05,0.9967356547984751,0.0
158,0.9999999670228524,3.297714511918998e-08,9.011998193396925e-12,0.7341129277095386,0.26588707228144726,0.9033402098923438,0.0,2.971459252168189e-12,0.0966597901046869,0.0025321122476746945,0.010267001163330881,0.0,0.9872008865889639,3.088315072811452e-14,0.9139427237842893,0.013030389197134132,3.881433329145685e-14,3.78950248507628e-12,0.07302688701475064,0.0
161,1.8602594896770716e-05,0.9999813974050998,0.014427115246521637,1.7432835802150297e-12,0.9855728847517323,5.968597870073253e-12,0.0,0.008703843344463134,0.9912961566495698,0.9974080267857609,0.0016454479865378342,0.0,8.933113992178861e-11,0.0009465251383715924,2.551828224363188e-12,0.0030626586971596367,3.851508721160556e-06,0.2976519653435007,0.6992815244480673,0.0
162,1.8381759153811733e-12,0.9999999999981597,0.999468857325606,5.550421222164469e-23,0.0005311426743932066,4.657098147193201e-22,0.0,0.9991116246331541,0.000888375366843881,4.01838613141173e-05,0.00011956669490375959,0.0,4.631620053820381e-23,0.9998402494437821,1.3333435719571915e-24,0.00017744862686714996,0.011671532844590911,0.9881479054853113,3.113043234576625e-06,0.0
165,0.9999999999923617,7.638824029512851e-12,6.205562121949308e-16,0.9998978149452667,0.00010218505472983384,0.9999629550641794,0.0,2.948394059358489e-16,3.704493582377362e-05,8.198159367175412e-10,0.6996947564475222,0.0,0.30030524273266057,3.2481555873683853e-16,0.3919186894206868,0.6080812816353809,1.3599575245435518e-14,1.4515774559616855e-17,2.894391946960631e-08,0.0
167,0.9999991959466605,8.040533395005258e-07,5.7758693348837e-11,0.001450439023250978,0.9985495609189929,0.003702984552820244,0.0,4.143125204481094e-11,0.9962970154057467,0.1473306224704057,0.11830935783470732,0.0,0.7343600196925927,2.2964106351010727e-12,0.006863952099615671,0.02290168945316179,1.5137782590058135e-14,3.809081612026534e-10,0.9702343580662969,0.0
