Variable,Cramér's V,p-value,χ²
pmd014,0.6246402298408954,0.0,1823.6798978225993
pmd015,0.5610512387613564,5.94099616649331e-308,1471.27467401816
pmd016,0.5443886092814937,2.1774353680184383e-289,1385.1817692967609
pmd017,0.47016869231998515,1.3436268339517916e-213,1033.227892837874
pmd018,0.42147159420890945,5.2932439768526244e-170,830.2814362846483
pmd019,0.5432693692328945,3.669148540544646e-288,1379.4918736733086
pmd020,0.5341873544144832,2.649666714885208e-278,1333.754549826795
pmd021,0.5033425169626607,4.426494203169894e-246,1184.1751441729002
pmd022,0.5111397855204074,4.833822696764587e-254,1221.147376717798
pmd035,0.3110945538518544,2.994943211671907e-89,452.34888539319303
psz001,0.4020398963171458,5.7630336064717366e-154,755.4870296502982
psz002,0.5005054238406998,3.2518503703484286e-243,1170.8635450199627
psz009,0.5266397677531857,3.0749661383198174e-270,1296.3313058324504
psz010,0.5339464781223773,4.812481057575823e-278,1332.551985167683
psz011,0.4969305847457053,1.2589842530334189e-239,1154.197588304382
psz012,0.49480287358396463,1.6713924074720536e-237,1144.334876446279
psz013,0.4773153236160987,2.0948131623302597e-220,1064.8770374739556
psz014,0.4824904582338611,2.120935840190048e-225,1088.0933756481352
pad001,0.41278780491824,9.690418465939941e-163,796.4204898102095
pad002,0.5312924008055365,3.390339977331371e-275,1319.3375292284447
pad004,0.39729916387782893,3.5922437783892307e-150,737.7751281386346
pad005,0.4361158538074897,1.3343542751052579e-182,888.9809553420096
pad006,0.5253774644941701,6.687245097212303e-269,1290.1243984469618
pad007,0.5192569752573915,1.835149420671639e-262,1260.24036689605
pad008,0.44555382856099623,5.922456417839673e-191,927.8741329154203
pad009,0.5305563147994616,2.0774251413031484e-274,1315.6842748333381
pad010,0.5191497862048674,2.3754489451308742e-262,1259.7201234143995
pad011,0.5419041703315408,1.1409698761250143e-286,1372.5674467913725
pad022,0.410709710652688,5.027619338192155e-161,788.4218480677143
pad023,0.42710791953226257,8.451250550749441e-175,852.6365716096285
pad024,0.4756188074102909,8.841832435866827e-219,1057.3207303241986
pad025,0.5680478884220193,0.0,1508.1988581493013
pad027,0.611462109473109,0.0,1747.5427495157762
pad028,0.6287753950643709,0.0,1847.905617026874
pad029,0.5540170740790523,4.7857175025957684e-300,1434.6138084665877
pad031,0.5596597005703846,2.2177367346077572e-306,1463.9855145883973
pad032,0.4575091914764615,8.500477820482226e-202,978.3367221741725
pad033,0.6225518299555535,0.0,1811.5058303052328
pad044,0.48310856155026194,5.324966363402552e-226,1090.883005604545
pcd001,0.36618924611016784,2.038740194365827e-126,626.7579919805103
pcd002,0.3478805678597344,2.2721663264507233e-113,565.6516374968784
pcd003,0.3669847487033296,5.330854428651107e-127,629.484064219674
pcd004,0.33945590428450884,1.3411823222973782e-107,538.58647339719
pcd007,0.33687655589442417,7.329224630559493e-106,530.4326942213652
pcd008,0.339820124976341,7.603673566835413e-108,539.7428508421871
pcd009,0.3368482582679061,7.656748124107816e-106,530.3435852846221
pcd012,0.39661429745566584,1.258185728088085e-149,735.233759022779
pcd013,0.3592082946678563,2.3211128504602327e-121,603.0890195305777
pcd014,0.3201701025073879,6.109810693835458e-95,479.1265730780498
pcd015,0.38566907535326905,4.664346191582564e-141,695.213731186294
pcd019,0.3460966763949833,3.896512623757777e-112,559.8653185900699
pcd020,0.3705321381751501,1.2974181969221762e-129,641.7124617761114
pcd021,0.2917888980482238,1.0292086643056854e-77,397.94791702709546
pcd022,0.3683918879678077,4.933110106696427e-128,634.3206135051504
pcd023,0.35178337324495423,4.2978893482940286e-116,578.4147058665328
pcd025,0.36097110794869536,1.254208124359123e-122,609.0228579763143
pcd027,0.3928344742358257,1.2213724359271835e-146,721.286651468395
pcd028,0.3547346698136564,3.573580222487784e-118,588.1606702135151
pcd029,0.15590295418299366,3.511610330060762e-13,75.73665817922007
pcd039,0.35880168752232094,4.540518569191121e-121,601.7244546284761
pod001,0.5279263867130388,1.3222602772827153e-271,1302.6731049885748
pod002,0.6379880832990673,0.0,1902.452585173381
pod003,0.5397872850914885,2.3138833911387473e-284,1361.8648436464603
pod004,0.5366017359435595,6.588899187100083e-281,1345.8382111844571
pod005,0.5334792557894102,1.530213620328317e-277,1330.2209438555299
pod006,0.5223874815239481,9.552610691610192e-266,1275.4816943066098
pod007,0.32989393891594876,1.904433833496065e-68,339.1143140687228
pod008,0.4228569503083264,3.554355572382557e-171,835.7485939820489
pod009,0.4546592233731346,3.474298522465674e-199,966.1859539274761
pod010,0.5022475264090916,5.677889385741408e-245,1179.0285485626555
pod011,0.5047756707974401,1.5559815040232676e-247,1190.928085372772
pod012,0.6097908198869102,0.0,1738.0028009417683
pal001,0.4148336401417932,1.9465962926596575e-164,804.3343995946411
pmj001,0.3764909356149949,4.615957600411432e-134,662.5181145815883
psu001,0.3382677741751899,8.503089247752849e-107,534.8228568503738
psu002,0.2935167307389212,5.3058147004538736e-104,536.8997078658763
psu003,0.3407891436220278,1.6748016651629134e-108,542.8254616793083
psu004,0.4085498488989743,3.4164739120399885e-107,520.1008426742276
psu005,0.4085498488989743,3.4164739120399885e-107,520.1008426742276
psu006,0.4085498488989743,3.4164739120399885e-107,520.1008426742276
psu007,0.33447428542077046,2.95779391337346e-104,522.8946245185535
psu008,0.4085498488989743,3.4164739120399885e-107,520.1008426742276
psu009,0.33671027955917254,9.475401705473077e-106,529.9091989744546
psu010,0.33447428542077046,2.95779391337346e-104,522.8946245185535
psu011,0.33827573862684485,8.398655560803932e-107,534.8480417556941
pni001,0.3149902230586438,1.134286798866769e-91,463.74886106972485
pni002,0.08339568801408428,0.0002481063208273883,43.34256773686234
