Variable,Cramér's V,p-value,χ²
pad009,0.38111334525634105,8.744967704947192e-49,226.2954210508023
pad010,0.3307919080838938,1.0016615433567082e-36,170.4814802949943
pad011,0.4022659042524036,2.2854725615974957e-54,252.11222233399815
pad022,0.16710988674329222,1.91948716488501e-09,43.50826279738057
pad023,0.2807430027503192,1.928173820902241e-26,122.79631513830802
pad024,0.301698961695464,1.536719823661914e-30,141.8126865144926
pad025,0.22290538927712275,1.1016298956708174e-16,77.41205398216802
pad027,0.174282131602231,2.9668718739439335e-10,47.32309925468345
pad028,0.2729588874000476,5.3864216189372e-25,116.08121146022673
pad029,0.2779997740240521,6.302403599672348e-26,120.40827624886667
pad031,0.29377730666042956,5.903234540987788e-29,134.46335500568614
pad032,0.2867877123534633,1.360325835860441e-27,128.14112506890132
pad033,0.2974835807291555,1.0841282147794973e-29,137.87751709175947
pad044,0.12848263779158214,1.092006521850323e-05,25.719134037229544
pcd001,0.21783317276990893,6.146174172534737e-16,73.92911162572979
pcd002,0.15229811029632775,7.003962517163601e-08,36.137365034938895
pcd003,0.20464863010474588,4.433365280502507e-14,65.2506942902411
pcd004,0.08215173244822302,0.01466085356613098,10.514797330732804
pcd007,0.057692913002078294,0.15868942128301244,5.185759704216654
pcd008,0.057692913002078294,0.15868942128301244,5.185759704216654
pcd009,0.036403081811772674,0.5590999507675403,2.0646372412848093
pcd012,0.2512147201061808,3.563931320401979e-21,98.32356586172565
pcd013,0.12373756656409542,2.6789332336625153e-05,23.854515220799748
pcd014,0.26877850457354197,3.096596295615661e-24,112.55285608339005
pcd015,0.26871465897226265,3.1797503784863357e-24,112.49939086077072
pcd019,0.10095314894126002,0.001200960517258716,15.878416642041405
pcd020,0.19734004006783912,4.220658367066686e-13,60.673336422975154
pcd021,0.2249545400750044,5.437869993875469e-17,78.84188126635583
pcd022,0.2522914527719546,2.3460400433239035e-21,99.16822238689852
pcd023,0.19566082457418132,6.999258816759311e-13,59.64516058940964
pcd025,0.21925296521083107,3.814208688697493e-16,74.89596217032988
pcd027,0.2702415586884758,1.684227734845204e-24,113.78151906602326
pcd028,0.16643035465989842,2.2812440633311603e-09,43.155140079558095
pcd029,0.11693252683331223,2.3666852137297936e-05,21.30287026566908
pcd039,0.150177765704409,1.1390703661610286e-07,35.13813692404671
pod001,0.3372902299370009,3.469824491701158e-38,177.24540137066782
pod002,0.404987242891583,4.155917777633865e-55,255.5348510378748
pod003,0.32550733473653115,1.4695186824925063e-35,165.07792889902248
pod004,0.3611761095793026,8.422383756115257e-44,203.2382677598493
pod005,0.3321539599833772,4.977342541289209e-37,171.8883023806515
pod006,0.2721745243748989,7.49427068460593e-25,115.41503793773839
pod007,0.46652192749456595,2.334100753012281e-74,339.0873403621958
pod008,0.4147727754500515,8.22361835953701e-58,268.0327972865715
pod009,0.40862345580093584,4.184330319867586e-56,260.1441344066296
pod010,0.25349081117897004,1.4693593639609035e-21,100.11332732668434
pod011,0.2430195778720212,8.092916150009533e-20,92.01316672693059
pod012,0.2885890178004061,6.104934459505444e-28,129.75588182181482
pal001,0.2409936130568425,1.7230443223975315e-19,90.48540175026977
pmj001,0.19044698589783357,3.2716811385347406e-12,56.508744813733465
psu001,0.0514492943599358,0.24837445397968372,4.124072568830832
psu002,0.05702865004248753,0.2804885024795685,5.067031870191543
psu003,0.04025237018282147,0.47090572743170367,2.5243546497117664
psu004,0.024656878298304995,0.6227549829551031,0.9472042466763462
psu005,0.024656878298304995,0.6227549829551031,0.9472042466763462
psu006,0.024656878298304995,0.6227549829551031,0.9472042466763462
psu007,0.03587166431190274,0.5714115676678582,2.004797476188093
psu008,0.024656878298304995,0.6227549829551031,0.9472042466763462
psu009,0.04434484357254298,0.38189982930943384,3.0637527059954115
psu010,0.03587166431190274,0.5714115676678582,2.004797476188093
psu011,0.0433281308796622,0.40335353810115127,2.924875349968163
pni001,0.27234406337048844,6.978513787884719e-25,115.55886803320558
pni002,0.06603399940763402,0.14720351208478655,6.793641983161624
