Variable,Cramér's V,p-value,χ²
pcd009,0.07573068293279775,0.24373896900594041,4.169444117339195
pcd012,0.2565748119739252,2.2819455638637243e-10,47.85887101938384
pcd013,0.1643276278570388,0.00020235208228266244,19.63159486446728
pcd014,0.29608063083057823,9.368073024036933e-14,63.7315389458551
pcd015,0.29100368702440965,2.7220897822769866e-13,61.564647041529014
pcd019,0.1567052489190019,0.0004717349405310165,17.852600973183133
pcd020,0.25301421788377576,4.3542843849377565e-10,46.53977336612326
pcd021,0.2605056146530816,1.1060704291727947e-10,49.336528418221945
pcd022,0.22224309844314785,7.831453612489879e-08,35.90798022367898
pcd023,0.18599797271613014,1.4359513340253763e-05,25.150743736228982
pcd025,0.21924912725497644,1.2500547739920216e-07,34.94702071610406
pcd027,0.24072430008597517,3.768256719866238e-09,42.12833314991867
pcd028,0.1622066894973606,0.00025722026711160996,19.12810435556292
pcd029,0.16732911376474416,3.801049523857593e-05,20.35529649176524
pcd039,0.16627659153207258,0.00016182982926665228,20.100026856137738
pod001,0.3112116213755915,3.483824452831509e-15,70.41189347399622
pod002,0.3502859572255948,3.248746908754573e-19,89.20308308001103
pod003,0.3148245189514261,1.5483592271527006e-15,72.05622531188871
pod004,0.316726625110763,1.006415923421094e-15,72.92955392429712
pod005,0.3211897794100665,3.6243750620351187e-16,74.99940968697317
pod006,0.28066095186049234,2.254682706064718e-12,57.26620431674573
pod007,0.3958795314284186,1.816093902927674e-25,113.93587867469655
pod008,0.4190246068749797,1.7375367985110736e-27,127.64783858821366
pod009,0.351806809889239,2.2130467268187537e-19,89.9793588891902
pod010,0.285493016403236,8.479761842198668e-13,59.25505277571835
pod011,0.22672328599353342,3.841771545314285e-08,37.37030699530993
pod012,0.2758369414844017,5.883147282063527e-12,55.31453529499014
pal001,0.16935713927233612,0.00011301184574283519,20.851698132564373
pmj001,0.18075845928000817,2.8118898629956035e-05,23.753722177132286
psu001,0.09310868491989813,0.09778422762240997,6.302528179861854
psu002,0.09310868491989813,0.09778422762240997,6.302528179861854
psu003,0.08127481707973086,0.18686198073022228,4.802268213006879
psu004,0.06315548796415292,0.23460270972923727,2.899723584812922
psu005,0.06315548796415292,0.23460270972923727,2.899723584812922
psu006,0.06315548796415292,0.23460270972923727,2.899723584812922
psu007,0.07446142351962685,0.2581516598005779,4.0308541117978365
psu008,0.06315548796415292,0.23460270972923727,2.899723584812922
psu009,0.08428939117124779,0.1600980573497429,5.165117964342267
psu010,0.07446142351962685,0.2581516598005779,4.0308541117978365
psu011,0.10118349102422364,0.05903867839870388,7.443097868202329
pni001,0.26380474609119464,5.969938603514183e-11,50.594070331794235
pni002,0.08597004666927055,0.2511070026416019,5.3731471679781375
